study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_06	Myeloid_lineage	0	Conventional DC 2	1	57	0.9012173670736168	0.9824561403508771	0.7600877192982456	0.0	0.023684210526315787	0.023684210526315787	0.7364035087719298	0.7364035087719298	0.0	0.9824561403508771	0.6403508771929824	0.9824561403508771	0.0	0.6403508771929824	1.0550265253703672	0.0	0.0	0.05263157894736842	0.05263157894736842	LILRA4	LST1		0.0	0.0	0.0	0.0	0.0	0.7364035087719298
vaccination_study_06	Myeloid_lineage	0	Non-Classical Monocyte	2	57	0.9622947108100106	0.9622947108100106	0.8289473684210527	0.0	0.44473684210526315	0.44473684210526315	0.3842105263157895	0.3842105263157895	0.0	0.9824561403508771	0.37192982456140344	0.5789473684210527	0.10526315789473684	0.5263157894736842	3.3971264540563286	0.0	0.0	1.0	0.9649122807017544		NKG7;GNLY		0.0	0.0	0.0	0.10526315789473684	0.0	0.48947368421052634
vaccination_study_06	Myeloid_lineage	0	Neutrophil	3	57	0.40184433724028634	0.49122807017543857	0.33728070175438596	0.06362573099415204	0.023684210526315787	0.08730994152046784	0.24997076023391812	0.24997076023391812	0.0	0.49122807017543857	0.2543859649122807	0.49122807017543857	0.0	0.2543859649122807	1.297719433163786	0.14035087719298245	0.04678362573099415	0.05263157894736842	0.05263157894736842	CD3D;MS4A1;CD79A	LST1		0.0	0.0	0.0	0.0	0.0	0.24997076023391812
vaccination_study_06	Myeloid_lineage	0	Classical Monocyte	4	57	0.7122206934986677	0.7122206934986677	0.32865497076023387	0.3157894736842105	0.13421052631578945	0.44999999999999996	0.0	0.0	0.0	0.5263157894736842	0.2222222222222222	0.5263157894736842	0.0	0.2222222222222222	0.967111136169293	0.5263157894736842	0.5263157894736842	0.2982456140350877	0.2982456140350877	FCGR3A	HLA-DRA		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_06	Myeloid_lineage	0	Eosinophil	5	57	0.494008951740713	0.494008951740713	0.017543859649122806	0.06017543859649122	0.0	0.06017543859649122	0.0	0.0	0.0	0.017543859649122806	0.017543859649122806	0.017543859649122806	0.0	0.017543859649122806	1.8423376321598701	0.12280701754385964	0.06140350877192982	0.0	0.0	CD3D;MS4A1			0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_06	Myeloid_lineage	0	Intermediate Monocyte	6	57	0.901739842212508	0.901739842212508	0.5964912280701754	0.5	0.23684210526315788	0.6	0.0	0.0	0.0	0.9824561403508771	0.4444444444444444	0.2982456140350877	0.2982456140350877	0.2982456140350877	0.546093790870792	1.0	1.0	0.5263157894736842	0.5263157894736842	NKG7	FCGR3A		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_06	Myeloid_lineage	0	Basophil	7	57	0.5000087079189816	0.5000087079189816	0.0	0.07953216374269005	0.0	0.07953216374269005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.17543859649122806	0.05847953216374269	0.0	0.0	CD3D;MS4A1;LST1			0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_06	Myeloid_lineage	0	Mast Cell	8	57	0.5000087079189816	0.5000087079189816	0.0	0.07953216374269005	0.0	0.07953216374269005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.17543859649122806	0.05847953216374269	0.0	0.0	CD3D;MS4A1;LST1			0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_06	Myeloid_lineage	0	Plasmacytoid DC	9	57	0.9313815984256083	0.9313815984256083	0.03508771929824561	0.06017543859649122	0.32456140350877194	0.38473684210526315	0.0	0.0	0.0	1.0	0.3684210526315789	0.03508771929824561	0.0	0.03508771929824561	0.1979078508962541	0.12280701754385964	0.06140350877192982	0.8947368421052632	0.3742690058479532	CD3D;MS4A1	MZB1;XBP1;PRDM1		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_06	Myeloid_lineage	0	Conventional DC 1	10	57	0.4573311969905432	0.4573311969905432	0.03508771929824561	0.0	0.13421052631578945	0.13421052631578945	0.0	0.0	0.0	0.14035087719298245	0.03508771929824561	0.017543859649122806	0.017543859649122806	0.017543859649122806	0.4829739278752437	0.0	0.0	0.2982456140350877	0.2982456140350877		HLA-DRA		0.0	0.0	0.0	0.0	0.0	0.0
