study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
infection_study_03	B_lineage	0	Naive B Cell	1	8713	0.9483825778250577	0.9483825778250577	1.0	0.3258470102146218	0.08859749799150694	0.41444450820612877	0.5855554917938712	0.5855554917938712	0.0	0.9994261448410421	0.6886899524337835	0.8230230689773901	0.5318489613221623	0.7577183518879834	1.0364304581171713	0.6854126018592908	0.2972282795822334	0.24652817628830484	0.09759363403343664	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.49776196488006424	0.4908757029725697	0.0	1.8728503385745439
infection_study_03	B_lineage	0	Memory B Cell	2	8713	0.9589664455058378	0.9589664455058378	0.5205012386050947	0.45400344313095375	0.0	0.45400344313095375	0.06649779547414092	0.06649779547414092	0.0	0.9990818317456674	0.44285967676303956	0.4858257775737404	0.17146792149661425	0.2661540227246643	1.138701844125417	0.9291862733845977	0.4586939056582119	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.5688052335590497	0.5634109950648456	0.0	1.539997164233466
infection_study_03	B_lineage	0	Plasma Cell	3	8713	0.7841331665478655	0.7841331665478655	0.6443779582786406	0.4953862045219787	0.21250143463789736	0.6	0.04437795827864066	0.04437795827864066	0.0	0.794100768965913	0.1770024356963414	0.6250430391369218	0.22414782508894754	0.4036497188109721	1.0773396765668755	0.998393205554918	0.5272581200504992	0.6065649030184781	0.2035464248823597	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4		0.0	0.0	0.0068862619074945485	0.0068862619074945485	0.0	0.06228223923812649
infection_study_03	B_lineage	0	Plasmablast	4	8713	0.5751632420497295	0.6175829220704694	0.6366422026833061	0.4518535521634339	0.1340927349936876	0.5859462871571215	0.050695915526184576	0.050695915526184576	0.0	0.7310914725123379	0.16373522322965683	0.6175829220704694	0.2149661425456215	0.4036497188109721	1.076237122451347	0.9723401813382302	0.3743831057041203	0.3797773441983243	0.13439687822793528	MS4A1;LST1;CD3D	LILRA4;CLEC4C;IRF7		0.0	0.0	0.005509009525995639	0.00034431309537472744	0.0	0.059854643863152326
infection_study_03	B_lineage	1	Plasma Cell	1	4080	0.9919627546815639	0.9995098039215686	1.0	0.40021813725490196	0.3231617647058823	0.6	0.4	0.4	0.0	0.9995098039215686	0.7522603485838779	0.9995098039215686	0.9970588235294118	0.9975490196078431	1.7126161513809746	0.9061274509803922	0.2540441176470588	0.9071078431372549	0.34019607843137256	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4		0.0	0.0	0.9875	0.9875	0.0	2.9675
infection_study_03	B_lineage	1	Plasmablast	2	4080	0.9942712593488254	0.9995098039215686	1.0	0.04962908496732027	0.28589460784313725	0.3355236928104575	0.6644763071895425	0.6644763071895425	0.0	0.9995098039215686	0.8279411764705882	0.9995098039215686	0.9968137254901961	0.9975490196078431	1.7312005923847873	0.10808823529411765	0.03888888888888889	0.8161764705882353	0.2736111111111111	MS4A1;LST1;CD3D	LILRA4;CLEC4C;IRF7		0.0	0.0	0.9865196078431373	0.3475490196078431	0.0	2.5904566993464053
infection_study_03	B_lineage	1	Memory B Cell	3	4080	0.9013991733914299	0.984313725490196	1.0	0.49738039215686275	0.0	0.49738039215686275	0.5026196078431373	0.5026196078431373	0.0	0.9992647058823529	0.42569073083778974	0.984313725490196	0.8583333333333333	0.8924019607843138	2.2835175661808194	0.9997549019607843	0.5339705882352941	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.02696078431372549	0.025980392156862746	0.0	0.5717372549019608
infection_study_03	B_lineage	1	Naive B Cell	4	4080	0.8901689862525687	0.8901689862525687	0.5992647058823529	0.5	0.1959313725490196	0.6	0.0	0.0	0.0	0.9877450980392157	0.30343137254901964	0.5992647058823529	0.07107843137254902	0.5818627450980393	0.7580348273036959	0.9995098039215686	0.9254901960784313	0.5551470588235294	0.19591503267973853	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.0004901960784313725	0.0004901960784313725	0.0	0.0012745098039215687
infection_study_03	B_lineage	2	Naive B Cell	1	1450	0.9918668891160113	0.9918668891160113	1.0	0.2588241379310345	0.08606896551724139	0.34489310344827584	0.6551068965517242	0.6551068965517242	0.0	0.9972413793103448	0.7320306513409962	0.8627586206896551	0.6475862068965518	0.7737931034482759	1.085868628077143	0.5572413793103448	0.21396551724137933	0.24275862068965517	0.08827586206896552	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.7586206896551724	0.7517241379310344	0.0	2.6206241379310344
infection_study_03	B_lineage	2	Memory B Cell	2	1450	0.9873689386290296	0.9873689386290296	0.40206896551724136	0.4634041379310345	0.0	0.4634041379310345	0.0	0.0	0.0	0.9951724137931034	0.40432601880877744	0.40206896551724136	0.09034482758620689	0.22551724137931034	0.9463479152645539	0.9420689655172414	0.4791724137931035	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.38551724137931037	0.39379310344827584	0.0	1.0106206896551724
