study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
infection_study_03	Myeloid_lineage	0	Classical Monocyte	1	22375	0.9403159543494362	1.0	1.0	0.13763530726256984	0.38298770949720673	0.5206230167597765	0.4793769832402235	0.4793769832402235	0.0	1.0	0.9524245810055867	1.0	0.9993296089385475	1.0	1.0290597484174777	0.3124022346368715	0.08601117318435754	0.8510837988826816	0.8510837988826816	FCGR3A;MS4A7;CD1C;CLEC4C	HLA-DRA		0.0	0.0	0.9992402234636871	0.9989720670391061	0.0	3.077133407821229
infection_study_03	Myeloid_lineage	0	Neutrophil	2	22375	0.939695920610942	1.0	1.0	0.0090487895716946	0.44113743016759777	0.45018621973929235	0.5498137802607077	0.5498137802607077	0.0	1.0	0.5341750465549349	1.0	0.9999553072625699	1.0	1.0285629465109722	0.019888268156424582	0.006778398510242085	0.9975418994413408	0.9458324022346369	CD3D;MS4A1;CD79A	FCN1;LST1		0.0	0.0	4.46927374301676e-05	0.0001340782122905028	0.0	0.5500193668528864
infection_study_03	Myeloid_lineage	0	Eosinophil	3	22375	0.948501636672599	0.948501636672599	0.9761654485426553	0.45428707635009313	0.0	0.45428707635009313	0.5218783721925622	0.5218783721925622	0.0	0.7976759776536313	0.14905027932960893	0.7973631284916202	0.09483798882681564	0.7886033519553073	1.7152092802041405	1.0	0.33766852886405957	0.0	0.0	S100A8;CD3D;MS4A1			0.0	0.0	0.0	0.0	0.0	0.5218783721925622
infection_study_03	Myeloid_lineage	0	Intermediate Monocyte	4	22375	0.8928764153700334	0.9974078212290503	1.0	0.2806388081936685	0.3702837988826816	0.6	0.4	0.4	0.0	1.0	0.8331620111731843	0.9974078212290503	0.8717765363128491	0.9922234636871509	1.0125968300841484	0.618145251396648	0.20792551210428303	0.973586592178771	0.5213854748603353	CD1C;CLEC4C;NKG7	VCAN;FCGR3A		0.0	0.0	0.041340782122905026	0.0	0.0	0.4661452513966481
infection_study_03	Myeloid_lineage	0	Non-Classical Monocyte	5	22375	0.8752464286211284	0.8752464286211284	0.3324245810055866	0.5	0.24948603351955306	0.6	0.0	0.0	0.0	0.9985698324022346	0.3945996275605214	0.3324245810055866	0.04697206703910615	0.26422346368715083	0.711333059722451	1.0	0.744659217877095	0.6514413407821229	0.3603575418994413	S100A8;S100A9;VCAN;CD1C	NKG7;GNLY		0.0	0.0	0.002681564245810056	0.041921787709497206	0.0	0.046212290502793296
infection_study_03	Myeloid_lineage	0	Conventional DC 2	6	22375	0.7901440921299009	0.7901440921299009	0.0351731843575419	0.49106681564245813	0.44113743016759777	0.6	0.0	0.0	0.0	0.9998659217877095	0.47956052141527	0.0351731843575419	0.0008491620111731843	0.027486033519553074	0.32792200808251587	1.0	0.5048491620111732	0.9975418994413408	0.9458324022346369	CLEC4C;LILRA4;S100A8;S100A9	FCN1;LST1		0.0	0.0	0.0015195530726256983	0.0013854748603351955	0.0	0.003816759776536313
infection_study_03	Myeloid_lineage	0	Plasmacytoid DC	7	22375	0.5127717672817009	0.5127717672817009	0.11915083798882682	0.46850735195530724	0.10015195530726258	0.5686593072625699	0.0	0.0	0.0	0.694391061452514	0.10514525139664804	0.11915083798882682	0.006167597765363128	0.07253631284916201	0.7084851385567559	1.0	0.40230614525139663	0.2842011173184358	0.09927746741154564	CD3D;MS4A1;CD1C;FCN1;S100A8	MZB1;XBP1;PRDM1		0.0	0.0	0.0004916201117318436	0.0004916201117318436	0.0	0.0012782122905027936
infection_study_03	Myeloid_lineage	0	Basophil	8	22375	0.48352658491292466	0.48352658491292466	4.46927374301676e-05	0.4092269646182496	0.0019843575418994415	0.41121132216014905	0.0	0.0	0.0	0.034368715083798886	0.005728119180633147	4.46927374301676e-05	0.0	4.46927374301676e-05	0.9692223085200947	0.9008268156424581	0.3041489757914339	0.005273743016759777	0.0026815642458100555	CD3D;MS4A1;LST1	CLEC4C;FCER1A		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_03	Myeloid_lineage	0	Mast Cell	9	22375	0.49795744496620736	0.49795744496620736	0.0007150837988826816	0.4092269646182496	0.0	0.4092269646182496	0.0	0.0	0.0	0.0008491620111731843	0.0001415270018621974	0.0007150837988826816	0.0	0.0004022346368715084	0.9875006966982539	0.9008268156424581	0.3041489757914339	0.0	0.0	CD3D;MS4A1;LST1			0.0	0.0	0.0	0.0	0.0	0.0
infection_study_03	Myeloid_lineage	0	Conventional DC 1	10	22375	0.4128311420835917	0.4128311420835917	0.03387709497206704	0.4356415642458101	0.38298770949720673	0.6	0.0	0.0	0.0	0.24549720670391062	0.044156424581005584	0.03387709497206704	4.46927374301676e-05	0.033340782122905026	0.4343707977140071	1.0	0.25291620111731844	0.8510837988826816	0.8510837988826816	CD1C;FCER1A;CLEC4C;S100A8	HLA-DRA		0.0	0.0	0.0	0.0	0.0	0.0
