study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
infection_study_03	T_NK_lineage	0	CD8 Cytotoxic / T Effector Memory	1	8552	0.8513898187676945	0.9997661365762395	1.0	0.1180729653882133	0.2996053554724041	0.4176783208606174	0.5823216791393826	0.5823216791393826	0.0	1.0	0.8513691640445615	0.9997661365762395	0.9837464920486436	0.9976613657623947	1.446074543250214	0.26461646398503275	0.07963049579045837	0.7333956969130028	0.5305776426566885	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A		0.0	0.0	0.9422357343311506	0.9222404115996258	0.0	3.012139265668849
infection_study_03	T_NK_lineage	0	CD4 T Effector Memory	2	8552	0.8640865944376325	0.9982460243217961	1.0	0.10412301216089805	0.43253478718428434	0.5366577993451824	0.46334220065481757	0.46334220065481757	0.0	1.0	0.559583203409209	0.9982460243217961	0.29127689429373244	0.997778297474275	1.4754968865094389	0.23386342376052385	0.06934050514499532	1.0	0.8835652478952291	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1		0.0	0.0	0.3195743685687559	0.0026894293732460245	0.0	0.977350619738073
infection_study_03	T_NK_lineage	0	NKT Cell	3	8552	0.86109079551411	0.9987137511693172	1.0	0.04636810102899907	0.262956033676333	0.3093241347053321	0.6906758652946678	0.6906758652946678	0.0	1.0	0.6864559668582119	0.9987137511693172	0.8849391955098223	0.9976613657623947	1.0989361403114355	0.09413002806361086	0.04817586529466791	0.6135406922357344	0.5259588400374182	MS4A1;LST1	CD8A;CD8B		0.0	0.0	0.0	0.0	0.0	0.6906758652946678
infection_study_03	T_NK_lineage	0	NK Cell	4	8552	0.7714773656761074	0.9998830682881198	1.0	0.4752362020579981	0.262956033676333	0.6	0.4	0.4	0.0	1.0	0.7225648971000935	0.9998830682881198	0.9809401309635173	0.9976613657623947	1.5443789694753962	0.9866697848456502	0.4559167446211413	0.6135406922357344	0.5259588400374182	CD3D;CD3E;TRAC;MS4A1;LST1	CD8A;CD8B		0.0	0.0	0.08617867165575303	0.08267072029934518	0.0	0.6205565949485501
infection_study_03	T_NK_lineage	0	gdT Cell	5	8552	0.8008396741189259	0.8008396741189259	0.3949254863226975	0.04636810102899907	0.44466791393826	0.49103601496725907	0.0	0.0	0.0	0.9916978484565014	0.37217415029622697	0.27771281571562206	0.043849391955098224	0.1492048643592142	1.4688506824283019	0.09413002806361086	0.04817586529466791	0.9997661365762395	0.9649204864359213	MS4A1;LST1	NKG7;GNLY		0.0	0.0	0.07378391019644527	0.06980823199251637	0.0	0.1878624883068288
infection_study_03	T_NK_lineage	0	CD8 Naive / T Central Memory	6	8552	0.6660855461012867	0.6660855461012867	0.6411296156424806	0.5	0.056934050514499526	0.5569340505144995	0.0841955651279811	0.0841955651279811	0.0	0.9956735266604303	0.44400270242178563	0.6309635173058934	0.09155753040224508	0.5779934518241348	1.0406643933463486	1.0	0.8835652478952291	0.1265201122544434	0.1265201122544434	NKG7;GNLY;GZMB;PRF1	CD4		0.0	0.0	0.004443405051449953	0.0012862488306828812	0.0	0.0925912620409839
infection_study_03	T_NK_lineage	0	CD4 Naive / T Central Memory	7	8552	0.5930379179236137	0.5930379179236137	0.25046772684752105	0.5	0.262956033676333	0.6	0.0	0.0	0.0	0.994621141253508	0.3426917680074836	0.25046772684752105	0.02490645463049579	0.1265201122544434	0.5655681564673305	1.0	0.7074836295603367	0.6135406922357344	0.5259588400374182	NKG7;GNLY;GZMB;PRF1;FOXP3	CD8A;CD8B		0.0	0.0	0.03262394761459308	0.027712815715622077	0.0	0.079911131898971
infection_study_03	T_NK_lineage	0	MAIT Cell	8	8552	0.7041700747906032	0.7041700747906032	0.35020904284935966	0.04636810102899907	0.43567001870907385	0.4820381197380729	0.0	0.0	0.0	0.9911131898971001	0.39778497928638246	0.34413002806361087	0.005144995322731525	0.34260991580916744	1.0243160591429952	0.09413002806361086	0.04817586529466791	0.9997661365762395	0.904934518241347	MS4A1;LST1	NKG7;GNLY;GZMB		0.0	0.0	0.021632366697848456	0.021281571562207672	0.0	0.05589335827876521
infection_study_03	T_NK_lineage	0	Treg	9	8552	0.7755385093523044	0.7755385093523044	0.03168849391955098	0.5	0.05359272684752105	0.553592726847521	0.0	0.0	0.0	0.9899438727782974	0.22865996258185223	0.03168849391955098	0.0005846585594013096	0.023269410664172124	0.572506508293778	0.9997661365762395	0.8231992516370439	0.14078578110383536	0.0757132834424696	NKG7;GNLY;GZMB;CD8A	CCR7;TCF7		0.0	0.0	0.0012862488306828812	0.0011693171188026192	0.0	0.003227315247895229
infection_study_03	T_NK_lineage	1	CD8 Cytotoxic / T Effector Memory	1	13323	0.7158513712641421	0.9184117691210688	1.0	0.1778679726788261	0.13775613600540418	0.3156241086842303	0.6843758913157697	0.6843758913157697	0.0	0.9983487202582001	0.5787599025608483	0.9184117691210688	0.641597237859341	0.8048487577872852	1.3295678834427889	0.395406439990993	0.12551602491931246	0.36125497260376793	0.19586429482849207	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A		0.0	0.0	0.7433010583201981	0.6783757411994296	0.0	2.5520333258275163
