study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
vaccination_study_04	T_NK_lineage	T_NK_lineage:0	CD8 Cytotoxic / T Effector Memory	terminal	26	CD3E,NKG7,GNLY,GZMB,GZMH,CCL5,CST7	NKG7,GNLY	CCR7,TCF7	2.604483931601702	2.633851671939368	0.05873548067533053	0.6666666666666666	0.9944485855481576	1.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:0	T Cell	parent	26	CD3E,CD247	CD3E	CD79A,LST1,S100A8	2.064018877652975	2.122502074791835	0.11696639427771935	0.3333333333333333	0.990213444723759	2.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:0	CD4 T Cell (ab)	parent	26	CD3E,CD4	CD3E,CD4	LST1	0.4529008452708905	0.5227475120471075	0.1396933335524339	0.6666666666666666	0.932883228090578	3.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:1	CD8 Naive / T Central Memory	terminal	26	CD3E,CCR7,TCF7,SELL	CCR7,TCF7	NKG7,GNLY,GZMB	-0.0008091918933085764	0.7145823343442037	1.4307830524750242	0.6666666666666666	0.8782782232220009	1.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:1	CD4 Naive / T Central Memory	terminal	26	CD3E,CD4,CCR7,SELL,TCF7,LTB	CD4,CCR7,TCF7	NKG7,GNLY,GZMB	-0.12992759201771173	0.5854639342198005	1.4307830524750242	1.0	0.7521922300308567	2.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:1	Treg	terminal	26	CD3E,CD4,CTLA4,IKZF2	CTLA4	NKG7,GNLY,GZMB	-0.5748894482086866	0.1405020780288256	1.4307830524750242	0.3333333333333333	0.6191036033824491	3.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:10	Treg	terminal	13	CD3E,CD4,CTLA4,IKZF2	CTLA4	NKG7,GNLY,GZMB	0.030754600579922024	0.22112047443023095	0.38073174770061785	0.3333333333333333	0.9791074269412989	1.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:10	CD4 Naive / T Central Memory	terminal	13	CD3E,CD4,CCR7,SELL,TCF7,LTB	CD4,CCR7,TCF7	NKG7,GNLY,GZMB	0.21353240807851157	0.4038982819288205	0.38073174770061785	1.0	0.9427180199594486	2.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:10	CD8 Naive / T Central Memory	terminal	13	CD3E,CCR7,TCF7,SELL	CCR7,TCF7	NKG7,GNLY,GZMB	0.07761940360069278	0.2679852774510017	0.38073174770061785	0.6666666666666666	0.9246150180370608	3.0
vaccination_study_04	T_NK_lineage	T_NK_lineage:11	CD4 T Cell (ab)	parent	12	CD3E,CD4	CD3E,CD4	LST1	0.5224304596583048	0.5518078083793322	0.05875469744205475	0.6666666666666666	1.0	1.0
