study	lineage	subcluster	candidate_label	marker_role	n_cells	positive_genes_present	key_genes_present	negative_genes_present	marker_score_mean	positive_mean	negative_mean	key_gene_present_fraction	marker_score_scaled	rank_within_subcluster
infection_study_01	B_lineage	B_lineage:0	B Cell	parent	475	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.8063465759158137	2.840068013166127	0.06744287450062601	1.0	0.9827304905073337	1.0
infection_study_01	B_lineage	B_lineage:0	Plasma Cell	terminal	475	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,SDC1,IGHA1,IGHG1	MZB1,XBP1,PRDM1,JCHAIN	MS4A1,CD79A,CD3D,LST1	-0.521685914053903	0.10394296471835578	1.2512577575445176	1.0	0.0	5.0
infection_study_01	B_lineage	B_lineage:0	Plasmablast	terminal	475	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1,JCHAIN	MS4A1,LST1,CD3D	-0.24360145790012258	0.11275325924158096	0.7127094342834072	1.0	0.011812375607357652	4.0
infection_study_01	B_lineage	B_lineage:0	Naive B Cell	terminal	475	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.809005464198645	1.8859730928125438	0.15393525722779725	1.0	0.9526185699884312	2.0
infection_study_01	B_lineage	B_lineage:0	Memory B Cell	terminal	475	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	0.02351224249059504	0.7664254547648452	1.4858264245485004	1.0	0.3286240690460444	3.0
infection_study_01	B_lineage	B_lineage:1	B Cell	parent	434	MS4A1,CD79A,CD79B,CD74,HLA-DRA,BANK1,CD37	CD79A,CD79B	CD3D,CD3E,LST1,NKG7	2.735956887240627	2.7729628836151177	0.07401199274898125	1.0	0.9395842166770662	2.0
infection_study_01	B_lineage	B_lineage:1	Plasma Cell	terminal	434	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,SDC1,IGHA1,IGHG1	MZB1,XBP1,PRDM1,JCHAIN	MS4A1,CD79A,CD3D,LST1	-0.4482400597831835	0.13255603500835966	1.1615921895830863	1.0	0.06183799304704273	5.0
infection_study_01	B_lineage	B_lineage:1	Plasmablast	terminal	434	MZB1,XBP1,PRDM1,JCHAIN,IRF4,TNFRSF17,CD27,MKI67	MZB1,XBP1,JCHAIN	MS4A1,LST1,CD3D	-0.19934729139925697	0.1439192580050587	0.6865330988086313	1.0	0.07079260160444194	4.0
infection_study_01	B_lineage	B_lineage:1	Naive B Cell	terminal	434	MS4A1,CD79A,CD79B,TCL1A,IGHD,IGHM,FCER2,IL4R,BANK1	TCL1A,IGHD,IGHM	CD27,TNFRSF13B,MZB1,JCHAIN	1.890139700960286	1.9720031447094402	0.16372688749830844	1.0	0.9942138641760827	1.0
infection_study_01	B_lineage	B_lineage:1	Memory B Cell	terminal	434	MS4A1,CD79A,CD79B,CD27,TNFRSF13B,FCRL5,ITGAX,TBX21,AIM2,BANK1,CD86	CD27,TNFRSF13B,FCRL5	TCL1A,IGHD,IGHM,MZB1,JCHAIN	-0.029690975538846285	0.7854339338692352	1.630249818816163	1.0	0.2731570470931392	3.0
