study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
infection_study_06	Myeloid_lineage	0	Classical Monocyte	1	16465	0.8625289918043387	1.0	1.0	0.11308685089583967	0.22761008199210447	0.3406969328879441	0.6593030671120559	0.6593030671120559	0.0	1.0	0.9234664439720619	1.0	0.9984208928029152	0.999574855754631	1.0065981276068479	0.2584877011843304	0.06755238384451868	0.5058001822046766	0.5058001822046766	FCGR3A;MS4A7;CD1C;CLEC4C	HLA-DRA		0.0	0.0	1.0	0.9996963255390222	0.0	3.258999392651078
infection_study_06	Myeloid_lineage	0	Neutrophil	2	16465	0.9062146100564547	0.9998177953234133	1.0	0.031679724668488715	0.4308320680230792	0.46251179269156795	0.537488207308432	0.537488207308432	0.0	1.0	0.5556432837331714	0.9998177953234133	0.9969632553902217	0.999574855754631	1.0064856749850828	0.06941998177953235	0.024091507237574656	0.9869419981779533	0.8983297904646219	CD3D;MS4A1;CD79A	FCN1;LST1		0.0	0.0	0.0024293956878226543	0.0024293956878226543	0.0	0.543804636096771
infection_study_06	Myeloid_lineage	0	Intermediate Monocyte	3	16465	0.7525069828097787	0.9784998481627695	1.0	0.13491810912035632	0.3722988156696022	0.5072169247899585	0.4927830752100415	0.4927830752100415	0.0	1.0	0.7408847049296488	0.9784998481627695	0.5913756453082296	0.9644700880655936	0.9965484567966871	0.29735803218949286	0.09964571312885918	0.986273914363802	0.5094442757364106	CD1C;CLEC4C;NKG7	VCAN;FCGR3A		0.0	0.0	0.0009717582751290617	0.0	0.0	0.494337888450248
infection_study_06	Myeloid_lineage	0	Non-Classical Monocyte	4	16465	0.6442120937068295	0.6442120937068295	0.31491041603401154	0.5	0.1507424840570908	0.6	0.0	0.0	0.0	0.9474643182508351	0.3124810203461889	0.31491041603401154	0.04160340115396295	0.2312177345885211	0.6546961287182237	1.0	0.7469936228363194	0.3924081384755542	0.22013361676283025	S100A8;S100A9;VCAN;CD1C	NKG7;GNLY		0.0	0.0	0.0003036744609778318	0.0012754327361068935	0.0	0.0017613118736714245
infection_study_06	Myeloid_lineage	0	Plasmacytoid DC	5	16465	0.2167475032904716	0.2167475032904716	0.06079562708776192	0.4690468266018828	0.06755238384451867	0.5365992104464015	0.0	0.0	0.0	0.4190707561494078	0.07185805388052578	0.06079562708776192	0.0001214697843911327	0.0588521105375038	0.6858763192263982	0.9998785302156089	0.4049681141815973	0.1909505010628606	0.06844822350440329	CD3D;MS4A1;CD1C;FCN1;S100A8	MZB1;XBP1;PRDM1		0.0	0.0	0.0001214697843911327	0.0001214697843911327	0.0	0.00031582143941694503
infection_study_06	Myeloid_lineage	0	Eosinophil	6	16465	0.41506715704463076	0.41506715704463076	0.31454600668083815	0.45722036643384956	0.0	0.45722036643384956	0.0	0.0	0.0	0.31491041603401154	0.05411478894624963	0.31454600668083815	0.009231703613726086	0.30677194047980566	0.7060632120406738	0.999574855754631	0.3517360056685899	0.0	0.0	S100A8;CD3D;MS4A1			0.0	0.0	0.0	0.0	0.0	0.0
infection_study_06	Myeloid_lineage	0	Basophil	7	16465	0.49834479307798385	0.49834479307798385	0.0	0.3842700678206296	0.002323109626480413	0.38659317744711	0.0	0.0	0.0	0.0007288187063467963	0.00014576374126935924	0.0	0.0	0.0	0.9562897641728705	0.8399028241724871	0.2959408847049297	0.006194959003947768	0.003097479501973884	CD3D;MS4A1;LST1	CLEC4C;FCER1A		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_06	Myeloid_lineage	0	Mast Cell	8	16465	0.49853333800666916	0.49853333800666916	0.00018220467658669907	0.3842700678206296	0.0	0.3842700678206296	0.0	0.0	0.0	0.00036440935317339813	6.073489219556635e-05	0.00018220467658669907	0.0	0.0001214697843911327	0.9757447648828288	0.8399028241724871	0.2959408847049297	0.0	0.0	CD3D;MS4A1;LST1			0.0	0.0	0.0	0.0	0.0	0.0
infection_study_06	Myeloid_lineage	0	Conventional DC 1	9	16465	0.419618220691839	0.419618220691839	0.008988764044943821	0.4354397206194959	0.22761008199210447	0.6	0.0	0.0	0.0	0.16252657151533556	0.027917805445895335	0.008988764044943821	0.0	0.008806559368357121	0.2430728136441369	0.999574855754631	0.2527330701488005	0.5058001822046766	0.5058001822046766	CD1C;FCER1A;CLEC4C;S100A8	HLA-DRA		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_06	Myeloid_lineage	0	Conventional DC 2	10	16465	0.6621299050386215	0.6621299050386215	0.022654114788946248	0.4898672942605527	0.4308320680230792	0.6	0.0	0.0	0.0	0.9849377467354995	0.3909505010628606	0.022654114788946248	0.0006073489219556636	0.012875797145460067	0.311571665507715	0.9998177953234133	0.4997115092620711	0.9869419981779533	0.8983297904646219	CLEC4C;LILRA4;S100A8;S100A9	FCN1;LST1		0.0	0.0	0.0	0.0	0.0	0.0
