study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
infection_study_07	Myeloid_lineage	0	Non-Classical Monocyte	1	172	0.5526635301259675	1.0	1.0	0.12166666666666666	0.4081395348837209	0.5298062015503876	0.4701937984496124	0.4701937984496124	0.0	1.0	0.375	1.0	0.45348837209302323	1.0	1.0	0.26744186046511625	0.09108527131782947	0.9767441860465116	0.7674418604651163	S100A8;S100A9;VCAN	NKG7;GNLY		0.0	0.0	0.0	0.0	0.0	0.4701937984496124
infection_study_07	Myeloid_lineage	0	Conventional DC 2	2	172	0.754742753073304	0.8604651162790697	0.6236434108527131	0.1316860465116279	0.04447674418604651	0.17616279069767443	0.4474806201550387	0.4474806201550387	0.0	0.8604651162790697	0.49612403100775193	0.8604651162790697	0.0	0.49612403100775193	1.0395682121167233	0.26744186046511625	0.1366279069767442	0.11627906976744186	0.06395348837209303	S100A8;S100A9	FCN1;LST1		0.0	0.0	0.0	0.0	0.0	0.4474806201550387
infection_study_07	Myeloid_lineage	0	Intermediate Monocyte	3	172	0.681742297769009	1.0	1.0	0.5	0.12209302325581395	0.6	0.4	0.4	0.0	1.0	0.38372093023255816	1.0	0.4127906976744186	1.0	1.0	0.9651162790697675	0.9651162790697675	0.32558139534883723	0.16279069767441862	NKG7	VCAN;FCGR3A		0.0	0.0	0.0	0.0	0.0	0.4
infection_study_07	Myeloid_lineage	0	Neutrophil	4	172	0.8524814084079526	0.8524814084079526	0.3466845746246688	0.10540697674418605	0.04447674418604651	0.14988372093023256	0.19680085369443623	0.19680085369443623	0.0	0.5988372093023255	0.20058139534883723	0.26744186046511625	0.005813953488372093	0.20930232558139536	1.3169708566382101	0.21511627906976744	0.10755813953488372	0.11627906976744186	0.06395348837209303	MS4A1;CD79A	FCN1;LST1		0.0	0.0	0.0	0.0	0.0	0.19680085369443623
infection_study_07	Myeloid_lineage	0	Conventional DC 1	5	172	0.7616482015480346	0.7616482015480346	0.37201652386780903	0.03837209302325582	0.17790697674418604	0.21627906976744185	0.15573745410036718	0.15573745410036718	0.0	0.45930232558139533	0.25872093023255816	0.13372093023255813	0.13372093023255813	0.13372093023255813	1.4182986536107711	0.06395348837209303	0.06395348837209303	0.3953488372093023	0.3953488372093023	S100A8	HLA-DRA		0.0	0.0	0.0	0.0	0.0	0.15573745410036718
infection_study_07	Myeloid_lineage	0	Classical Monocyte	6	172	0.5627561086659585	0.5627561086659585	0.0872093023255814	0.5	0.17790697674418604	0.6	0.0	0.0	0.0	0.6511627906976745	0.10901162790697674	0.0872093023255814	0.0	0.06395348837209303	0.7797537619699042	1.0	0.6627906976744187	0.3953488372093023	0.3953488372093023	FCGR3A;MS4A7	HLA-DRA		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	Myeloid_lineage	0	Basophil	7	172	0.5277735619972682	0.5277735619972682	0.023255813953488372	0.1304651162790698	0.0	0.1304651162790698	0.0	0.0	0.0	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.0	0.023255813953488372	0.3347900733572655	0.2558139534883721	0.1511627906976744	0.0	0.0	MS4A1;LST1			0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	Myeloid_lineage	0	Eosinophil	8	172	0.5000758840491729	0.5000758840491729	0.0	0.12156976744186046	0.0	0.12156976744186046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2441860465116279	0.1308139534883721	0.0	0.0	S100A8;MS4A1			0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	Myeloid_lineage	0	Plasmacytoid DC	9	172	0.6286993473971771	0.6286993473971771	0.046511627906976744	0.12031007751937986	0.23459302325581394	0.3549031007751938	0.0	0.0	0.0	0.7441860465116279	0.3313953488372093	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.3347900733572655	0.2616279069767442	0.09496124031007752	0.6511627906976745	0.2616279069767442	MS4A1;FCN1;S100A8	MZB1;XBP1;PRDM1		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	Myeloid_lineage	0	Mast Cell	10	172	0.5000758840491729	0.5000758840491729	0.0	0.1304651162790698	0.0	0.1304651162790698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2558139534883721	0.1511627906976744	0.0	0.0	MS4A1;LST1			0.0	0.0	0.0	0.0	0.0	0.0
