study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
infection_study_07	T_NK_lineage	0	CD8 Naive / T Central Memory	1	189	0.9573531643648505	0.9573531643648505	1.0	0.04373015873015873	0.0	0.04373015873015873	0.9562698412698413	0.9562698412698413	0.0	1.0	0.8483245149911817	0.9523809523809523	0.7037037037037037	0.8571428571428571	2.0829656280600424	0.10052910052910052	0.02513227513227513	0.0	0.0	NKG7;GNLY;GZMB;PRF1	CD4		0.0	0.0	0.0	0.0	0.0	0.9562698412698413
infection_study_07	T_NK_lineage	0	CD4 Naive / T Central Memory	2	189	0.9546213385946274	0.9546213385946274	1.0	0.15216931216931215	0.4	0.5521693121693122	0.4478306878306878	0.4478306878306878	0.0	1.0	0.7380952380952381	0.9523809523809523	0.7037037037037037	0.8571428571428571	1.743839740653907	0.3544973544973545	0.07936507936507936	0.8888888888888888	0.8888888888888888	NKG7;GNLY;GZMB;PRF1;FOXP3	CD8B		0.0	0.0	0.0	0.0	0.0	0.4478306878306878
infection_study_07	T_NK_lineage	0	Treg	3	189	0.4653209895280012	0.4656084656084656	0.49510276944666726	0.014391534391534391	0.4099206349206349	0.4243121693121693	0.07079060013449795	0.07079060013449795	0.0	0.6243386243386243	0.11942554799697658	0.4656084656084656	0.031746031746031744	0.2962962962962963	1.1179772153528067	0.031746031746031744	0.010582010582010581	0.9523809523809523	0.828042328042328	NKG7;GNLY;GZMB	CCR7;TCF7		0.0	0.0	0.0	0.0	0.0	0.07079060013449795
infection_study_07	T_NK_lineage	0	NK Cell	4	189	0.07102747002580058	0.07102747002580058	0.026455026455026454	0.2057495590828924	0.4	0.6	0.0	0.0	0.0	0.13756613756613756	0.01917989417989418	0.026455026455026454	0.0	0.015873015873015872	0.05720339129388501	0.4444444444444444	0.16754850088183418	0.8888888888888888	0.8888888888888888	TRAC;MS4A1;LST1	CD8B		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	T_NK_lineage	0	CD4 T Effector Memory	5	189	0.10699650933373805	0.16780045351473924	0.031746031746031744	0.5	0.033928571428571426	0.5339285714285714	0.0	0.0	0.0	0.91005291005291	0.16780045351473924	0.031746031746031744	0.0	0.021164021164021163	0.056933727100062205	0.9947089947089947	0.6772486772486772	0.10052910052910052	0.02513227513227513	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	T_NK_lineage	0	CD8 Cytotoxic / T Effector Memory	6	189	0.11579905903779025	0.12896825396825395	0.010582010582010581	0.5	0.005952380952380952	0.5059523809523809	0.0	0.0	0.0	0.8994708994708994	0.12896825396825395	0.010582010582010581	0.0	0.010582010582010581	0.03385798297433928	0.9894179894179894	0.6044973544973544	0.015873015873015872	0.007936507936507936	CCR7;TCF7;LEF1;MS4A1	KLRD1;FCGR3A		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	T_NK_lineage	0	gdT Cell	7	189	0.3152223402640765	0.3152223402640765	0.042328042328042326	0.06222222222222222	0.003968253968253968	0.06619047619047619	0.0	0.0	0.0	0.042328042328042326	0.011904761904761904	0.042328042328042326	0.005291005291005291	0.026455026455026454	0.11285176407241405	0.12698412698412698	0.06349206349206349	0.010582010582010581	0.005291005291005291	MS4A1;LST1	NKG7;GNLY		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	T_NK_lineage	0	MAIT Cell	8	189	0.6339353467901048	0.6339353467901048	0.005291005291005291	0.06222222222222222	0.01111111111111111	0.07333333333333333	0.0	0.0	0.0	0.9417989417989417	0.308994708994709	0.005291005291005291	0.0	0.005291005291005291	0.05416121356242764	0.12698412698412698	0.06349206349206349	0.031746031746031744	0.010582010582010581	MS4A1;LST1	NKG7;GNLY;GZMB		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	T_NK_lineage	0	NKT Cell	9	189	0.10107755349825466	0.10582010582010581	0.10582010582010581	0.06222222222222222	0.4	0.46222222222222226	0.0	0.0	0.0	0.4708994708994709	0.10158730158730159	0.10582010582010581	0.0	0.10582010582010581	0.16416566495574064	0.12698412698412698	0.06349206349206349	0.8888888888888888	0.8888888888888888	MS4A1;LST1	CD8B		0.0	0.0	0.0	0.0	0.0	0.0
infection_study_07	T_NK_lineage	1	CD8 Naive / T Central Memory	1	163	0.8861739262407042	0.8861739262407042	1.0	0.037361963190184054	0.25122699386503067	0.2885889570552147	0.7114110429447853	0.7114110429447853	0.0	1.0	0.7004089979550102	0.8159509202453987	0.3312883435582822	0.6748466257668712	1.7876781258807652	0.08588957055214724	0.02147239263803681	0.558282208588957	0.558282208588957	NKG7;GNLY;GZMB;PRF1	CD4		0.0	0.0	0.0	0.0	0.0	0.7114110429447853
infection_study_07	T_NK_lineage	1	Treg	2	163	0.5096372742449538	0.7423312883435583	0.9344434980626812	0.01112474437627812	0.3308282208588957	0.3419529652351738	0.5924905328275074	0.5924905328275074	0.0	0.8834355828220859	0.27607361963190186	0.7423312883435583	0.24539877300613497	0.5398773006134969	1.7684488388764918	0.024539877300613498	0.0081799591002045	0.8159509202453987	0.5736196319018405	NKG7;GNLY;GZMB	CCR7;TCF7		0.0	0.0	0.0	0.0	0.0	0.5924905328275074
infection_study_07	T_NK_lineage	1	CD4 Naive / T Central Memory	3	163	0.9169828502048869	0.9169828502048869	1.0	0.09158282208588957	0.3588957055214724	0.45047852760736196	0.549521472392638	0.549521472392638	0.0	1.0	0.7039877300613497	0.9079754601226994	0.5950920245398773	0.6748466257668712	1.6633767369840378	0.2147239263803681	0.04539877300613497	0.7975460122699386	0.7975460122699386	NKG7;GNLY;GZMB;PRF1;FOXP3	CD8B		0.0	0.0	0.0	0.0	0.0	0.549521472392638
infection_study_07	T_NK_lineage	1	NKT Cell	4	163	0.22234026407649113	0.754601226993865	0.77554138018796	0.2225153374233129	0.3588957055214724	0.5814110429447853	0.19413033724317474	0.19413033724317474	0.0	0.8711656441717791	0.27361963190184047	0.754601226993865	0.0	0.754601226993865	1.08376061277638	0.44171779141104295	0.24846625766871167	0.7975460122699386	0.7975460122699386	MS4A1;LST1	CD8B		0.0	0.0	0.0	0.0	0.0	0.19413033724317474
infection_study_07	T_NK_lineage	1	CD4 T Effector Memory	5	163	0.3766884200940962	0.588957055214724	0.588957055214724	0.45598159509202457	0.028987730061349692	0.48496932515337426	0.1039877300613497	0.1039877300613497	0.0	0.9754601226993865	0.35845749342681854	0.588957055214724	0.03680981595092025	0.558282208588957	0.8168646479672529	0.9202453987730062	0.4831288343558282	0.08588957055214724	0.02147239263803681	CCR7;TCF7;LEF1;FOXP3	NKG7;GNLY;GZMB;PRF1		0.0	0.0	0.0	0.0	0.0	0.1039877300613497
infection_study_07	T_NK_lineage	1	NK Cell	6	163	0.14463499772347851	0.14463499772347851	0.10429447852760736	0.3558691206543967	0.3588957055214724	0.6	0.0	0.0	0.0	0.18404907975460122	0.023006134969325152	0.10429447852760736	0.0	0.09815950920245399	0.1793451387564085	0.7423312883435583	0.33537832310838445	0.7975460122699386	0.7975460122699386	TRAC;MS4A1;LST1	CD8B		0.0	0.0	0.0	0.0	0.0	0.0
